,log_revenue
164,19.620645529892812
3476,16.843682141305834
2710,18.24348815150459
3612,15.424948670398354
1837,17.933880567181834
678,18.84558672111963
1446,18.265574963161356
3259,17.761970013037892
3209,17.35389384222069
1269,18.648502415777543
1823,17.000206240629918
2658,17.763724306202885
3481,16.83104550783405
1036,12.512976294147675
1952,17.617567413620975
3038,17.761970013037892
1127,15.201805169084134
2696,17.02309147484047
1453,17.761970013037892
583,18.6130712549265
920,18.389976877675156
1626,18.13168233884811
1463,18.77708160133281
2281,17.21837418400326
2782,15.990482823308668
2070,18.30926596036646
2123,16.647220419415557
1673,18.666811063487497
2753,17.761970013037892
797,18.47111827427828
2146,12.672893088810888
881,17.600387387527693
748,19.24405432604051
1610,18.15501853825005
3265,17.761970013037892
2609,2.70805020110221
3636,11.243515437305897
2560,17.589313826207274
89,20.63999291883943
829,19.752736456331352
2605,17.761970013037892
2121,18.10293406656242
684,18.405060002967943
354,20.198576859429263
3841,17.761970013037892
3870,17.761970013037892
376,18.498984494361917
1399,17.18043813758244
2056,18.498599206244183
3444,15.285864548115637
3249,17.761970013037892
849,17.134604716102977
839,17.9773325684438
1256,19.666085792078583
3067,17.47375769682771
1870,17.82290075975309
1744,17.620110054560083
242,19.734071773585985
840,16.945056553034235
1098,16.543683008480688
2347,16.784801674865335
599,17.761970013037892
3319,14.539219435756674
2019,18.91375187332531
3397,17.761970013037892
3036,16.106020235711938
1828,14.56813440757729
53,20.148463768714823
1739,18.91847016648098
3329,14.498778600136808
2596,12.597273163069069
3494,16.079650724804473
1555,18.122386130501337
5,20.330401037475912
1917,15.962027517324245
356,18.67565524819815
1062,18.273031116417062
993,18.951309000896888
1997,18.630813046901476
3050,16.263131228460505
2932,17.421008430313073
2987,17.761970013037892
934,18.93782025908915
2820,15.544477358944098
2662,16.349207451286784
1170,17.819879991985392
352,19.844956865944873
3724,14.8958234289503
1493,18.10931893311324
2966,15.79874539307974
1558,18.333345536353445
3162,16.589186439032684
2150,16.224781787592285
1942,16.98533516259087
1761,17.761970013037892
2736,17.18376851116863
803,19.324835244793366
2727,14.731801689838347
1238,16.213405921671733
844,19.531842741238037
3053,15.793749732447523
2239,17.489821098975163
1497,17.483450579363534
2952,15.306177546941482
1415,19.356774934494904
2435,16.514689189474435
3556,15.004381501060564
226,17.66217112959868
3762,12.310437165348777
1946,14.71194423706121
1353,18.633605678587983
1625,18.351919120725473
2456,14.776688227272162
3021,16.756198933454446
665,17.860247964870545
2909,17.809100554908696
1563,18.17151049242349
1195,17.688078821256493
2845,16.408407113532103
2287,17.539046696069704
924,18.994959249763006
3818,2.0794415416798357
2371,16.993869550078966
3533,17.761970013037892
3867,17.761970013037892
150,19.737257502281004
3544,12.755912230308464
2764,10.64889505975716
3872,15.46416937585933
946,18.42033822529955
544,18.490369078881876
1678,17.965110293456913
1553,17.761970013037892
3765,13.997832948091215
732,19.09565079697528
1317,18.15265605949188
294,18.29677684648253
1788,17.932913112960577
2314,17.728367875257465
1994,18.80111525069172
2532,16.768857219351503
2164,14.742901454428848
1540,16.786132181562447
2922,17.761970013037892
767,18.958248764893437
1329,19.07536165829236
648,19.433348181235623
1979,14.914123179965662
1448,18.309970097389243
1428,17.724139971668198
3667,13.242289891945376
3634,11.048553945576122
782,18.463588775583503
2894,17.761970013037892
1998,14.676486446166448
656,19.28865111788086
1845,16.803461636388263
2872,16.160168830420147
3821,13.33593001613609
1682,18.334612954371355
3066,17.761970013037892
2318,16.077273760604726
1236,17.827340562785707
3604,17.804494623047066
3390,12.934599035491686
3207,17.761970013037892
8,20.353955245531218
1402,17.322074415266496
3500,17.761970013037892
992,18.700389753342996
1863,16.98055842626945
3705,17.761970013037892
2543,16.331315242271646
1182,16.32360885706226
397,19.24987650261555
3861,15.832927349668042
3263,17.216707972959764
2524,18.496525393636873
1935,16.528317096405797
3817,17.761970013037892
128,20.251216627327
240,18.237457504764997
1753,17.761970013037892
2900,17.761970013037892
1346,17.755469009869756
3100,16.927091107845406
1069,17.82488451395229
3827,14.566924288154848
215,19.230737138497716
3617,14.536853476292997
1766,15.267124619396816
1337,18.497125327673245
1136,19.483036278597357
2729,17.761970013037892
3436,17.761970013037892
2053,15.226497775576943
817,18.820914566046213
193,20.42026665691664
3419,17.761970013037892
3271,11.502885230075814
1976,17.918614544171575
2914,17.543718267525534
3732,4.532599493153256
86,20.76796555425219
1989,18.664931295028406
2571,18.64963346134075
2026,18.42144388268791
1896,17.917531382155286
861,18.351144206848897
2723,17.761970013037892
3168,10.947749246454157
119,19.424040235503067
1464,17.182806422433504
1223,18.36815395227763
2552,17.761970013037892
2497,17.909855136853043
3615,17.761970013037892
2110,17.382923459972282
1710,17.89629913493371
3114,16.014067691497427
2306,16.665424838229164
2202,17.08100539174919
2982,17.761970013037892
3261,17.761970013037892
3759,17.761970013037892
2866,18.35638243929384
1802,18.436208915431457
2397,17.194157887613006
1606,3.8501476017100584
1040,17.578079480600074
3219,15.446479211488544
3776,16.872739214417035
1258,15.642039019199505
287,19.84188739161665
3690,17.761970013037892
3858,15.733023731025044
1230,18.064975472586333
382,18.76251442516633
266,17.92182873285675
1646,17.74839030158511
26,19.740350874353872
2809,17.761970013037892
2074,17.761970013037892
3601,17.761970013037892
3145,13.42234796265409
3170,16.331544601117734
3447,17.761970013037892
519,18.70451078434566
2375,16.924578436444186
3131,15.343219625327135
267,19.31483867851164
559,18.32158304253502
1775,14.378100775039028
3382,16.822038399117595
2498,17.761970013037892
712,18.43755812630017
932,18.462818851216166
2191,18.04521275463237
3034,15.801033101697405
2734,16.781453193636224
3337,17.152030777767568
2068,17.330533317037673
1675,18.73429483378572
1853,17.975776325600318
371,18.57768450130904
2503,16.6453532866971
3850,11.856430059355572
3684,17.761970013037892
567,18.69786095438562
925,19.740064995273453
1113,19.20281446582997
457,19.542168290757132
669,19.809792731831152
1002,19.42700445750065
1549,18.16599885929209
655,18.86860100185642
1590,19.60914442212076
1379,18.258161826219297
708,18.80551387574951
424,18.40391392312911
1927,16.759934747547664
3252,17.761970013037892
660,18.3595819428557
1467,18.76565713892476
514,19.38124831596888
484,19.236005640510697
3675,16.213405921671733
2505,17.730711408689118
741,17.483875623540083
2945,15.655133095074108
2480,18.54563572406552
2750,16.35188220406487
56,20.10411233815215
372,18.318067839041525
1725,18.34664603373031
3711,14.028697506405647
2270,17.761970013037892
2142,18.324990773036525
2581,17.469526247624255
3562,2.4849066497880004
1635,17.263284067323376
3335,17.761970013037892
701,18.832541860585877
1411,16.67341657199967
46,19.501821951556725
3471,17.761970013037892
2075,16.644650026812776
1522,18.04015043861636
2716,17.761970013037892
1413,17.867128100451744
2994,15.254662040057267
3040,17.761970013037892
1132,17.294871621497727
1057,18.72816545105327
1023,18.204747820961057
989,19.04918016540849
638,18.16292416378467
1918,16.948350297364144
3611,16.54790039880016
2460,12.664993208870555
1546,16.855664802340982
3071,17.761970013037892
3012,16.458597543314475
217,19.629346532978907
3076,16.621865118504427
3411,15.937179945492131
2305,16.914176605017776
409,19.496805656208448
2241,15.17592284937006
1550,13.25830935257674
426,19.28082711613042
1310,16.552935401956915
2165,17.571874860402925
2400,19.12171743035329
1577,18.01752851407806
2413,18.8149935355119
2875,16.22585546599403
237,18.56567445498867
3473,12.781812032521616
2935,17.761970013037892
1639,17.91467536743917
3350,16.625260421972424
2765,18.07377711908843
1285,18.09465826196635
2550,17.72188990788566
586,15.494408486089814
3590,13.4139533042371
3893,10.610118418254732
3904,17.761970013037892
2297,16.410462233937263
3085,10.381335335804913
3677,17.761970013037892
620,18.153928989511897
1291,18.55896430710677
3221,17.07086186975954
1121,18.238199186358965
2133,14.930368829764085
100,20.1658725791102
3223,17.761970013037892
873,19.55417932083949
3641,15.894952224644102
3742,13.86064356669511
641,18.110434906971
3795,16.316946591670696
2183,18.09909713361801
2832,17.536360781826854
3492,16.024808952534
788,18.762821129082944
93,20.678289170592233
3895,17.761970013037892
3844,17.761970013037892
3878,17.761970013037892
2445,16.411657255039344
2879,17.761970013037892
3395,17.761970013037892
3028,15.805304705958678
1335,18.831575756742744
3121,17.761970013037892
1439,18.15382877076661
2269,16.87890152672105
3837,17.761970013037892
916,16.819151922041353
1919,17.867366285871302
1255,17.73381660369087
393,18.24283687931537
2005,18.291028025251787
77,19.73857322141759
1128,18.43290366872448
750,15.920039268533248
742,17.543520625018743
3600,14.734376770439196
2243,15.894952224644102
1586,17.976122286979745
3523,17.761970013037892
49,20.2957168307414
183,19.78834418735622
3717,17.761970013037892
3651,17.761970013037892
1644,18.0248613708078
2546,16.64824749443877
633,19.66217986714061
3171,17.990980518461935
1484,17.750548809013438
978,16.951004817371683
3029,17.761970013037892
781,18.6231706536404
3552,15.802312550528915
3472,17.358606178205207
2080,17.379236880740756
2233,18.05577151976017
799,17.68934112937889
1777,17.67701807170107
3122,17.761970013037892
2466,17.046435065061164
796,17.73845585737991
2058,16.775615705688583
2139,18.371764800373036
2197,18.582928938804823
845,18.41271123158229
3777,17.761970013037892
1085,18.863577356559844
1634,16.71213660583997
1390,18.67532297007788
2656,16.677711496036597
3521,16.300417291085605
2958,16.95726772927616
2490,17.036464262544413
1829,16.795262066593107
2549,17.761970013037892
3075,17.206657637442962
2574,15.239156338118397
66,19.268931189058076
1321,17.540775170381426
1146,18.711248987402776
2726,15.965687435491247
2980,17.761970013037892
383,18.829365769225493
1287,15.625227980266509
206,19.691274093623488
998,17.916960483863072
3120,17.761970013037892
3740,14.778685257416596
2547,16.516832709750126
2645,18.37363523598485
2421,17.462955798940374
625,16.817092687696285
820,17.602129806159788
3659,17.761970013037892
2951,17.672051973485328
1290,19.72561331633536
3286,17.761970013037892
2073,19.028334151742275
1507,18.005195678317154
509,19.620423056352895
2017,18.915376991886035
179,19.978759599836632
3876,17.761970013037892
3032,17.761970013037892
2755,17.77207635834142
3393,15.86963441986494
1320,18.22429943036885
57,18.65612296364522
182,20.607710897613856
3301,2.6390573296152584
1603,18.95044250207087
3118,17.761970013037892
2905,17.909855136853043
681,18.1833729010107
3824,14.583160668386162
542,19.195281378154103
461,18.97207760312117
1137,17.57907056134979
1714,13.670091645060465
611,19.400753603470644
1280,16.65435823460973
334,20.3805324886088
1663,18.712019749167283
2788,16.666057798231698
3803,16.630919337267223
2486,17.761970013037892
703,17.84636284265615
3543,14.035562936523052
2863,17.486735102284783
1679,17.609525402397228
2020,18.158444743258723
662,18.802520778114623
2840,15.95018598220563
498,19.674723310555624
1307,19.83412017378586
1273,18.838282161557444
3001,16.88452674994725
2313,13.9689892978047
2258,15.051811336542082
2204,18.261453461623255
630,18.227026684225343
2159,18.78532386448472
288,19.40708468323609
1812,17.10720466941345
2358,14.205981818041623
123,19.96262162343216
2618,17.289197300153884
3058,15.718568229844903
432,19.90524940117656
3165,17.891352191915384
309,19.69709216755181
3348,16.719862798559333
172,17.60009500029907
1251,17.987167905008995
1781,17.761970013037892
780,17.17878147124361
826,18.841125632812123
3478,17.761970013037892
1974,17.761970013037892
3901,17.761970013037892
2906,17.22051694282116
985,18.82127400385676
1523,18.27435769149127
657,18.242981157378797
1554,17.7448058155173
3457,15.392982974391323
2062,13.91506897394862
2046,17.126414455137024
714,18.95787755120781
2300,17.85628581660118
2122,17.831813647594327
1996,17.761970013037892
2453,17.761970013037892
3811,17.761970013037892
2484,17.772935154733055
256,19.9855553405938
2252,17.20131646288431
1417,18.9621025404429
37,20.43853388593729
3042,11.461642696843066
1135,17.761970013037892
1527,18.749984498289212
3660,17.761970013037892
2469,18.126869365624614
2153,17.628817612528316
3722,15.4675287262708
1975,17.62741581372119
1125,17.513007450073736
1574,18.8411396018843
2995,15.672627900069568
2448,18.46301280414933
689,18.730130254841168
2752,18.523954710279376
1597,18.34802226231797
317,19.542610052362217
739,17.69559003835841
364,18.076879350557753
3504,17.314516480773865
1156,19.224417594281547
1203,18.13972078736932
1948,18.142295310195728
1193,17.13343755638563
3534,17.761970013037892
2540,17.761970013037892
2989,4.6443908991413725
3739,17.761970013037892
3709,17.761970013037892
3361,14.71222940391941
1972,17.153756496192294
1902,18.328443802908396
3582,17.761970013037892
3664,17.32406648788705
842,19.187516687024235
3278,17.761970013037892
2193,18.67143328329213
723,17.489469680456413
531,17.761970013037892
883,18.70910896546569
355,17.281246492014
2350,17.729531586015174
1992,18.503267698437185
1013,19.17621308038469
1833,18.602508979083197
1696,17.876959407312786
2889,17.761970013037892
3578,16.846583527129358
2396,18.399647732844365
2742,17.176545311010024
3825,17.761970013037892
1655,18.38628286222875
2916,16.90813507737768
2509,17.761970013037892
1503,17.34416025454347
3570,16.276687539715276
1341,16.686524659549985
1619,18.14427650367213
2201,17.761970013037892
3025,17.288436425904866
194,19.471994209349184
2741,16.407054657782275
1349,17.8220459887116
1154,18.962792145839416
3014,17.380053162649663
3587,14.603968372873895
938,18.892303811200243
2915,16.362155092014994
3020,17.727684492002126
1282,17.78252531504748
303,18.708461614023506
2515,17.761970013037892
2066,18.204362186789716
59,19.727202096859884
419,19.734243302485748
1571,18.108442610919894
2433,17.761970013037892
2630,17.761970013037892
2533,15.732433317205148
33,20.41551585489421
623,19.28442392149952
1789,17.07732529031056
2051,17.761970013037892
644,16.95790724476241
568,16.792557390936548
1707,18.908928771153903
321,19.78084141562924
2457,17.761970013037892
1665,17.214120361398233
415,18.2825726082847
1891,17.55976241806633
2035,17.369205510965323
1009,18.7525182137588
1241,17.77258344618412
3333,17.761970013037892
1038,16.68871784556585
1278,18.04622176883788
3000,16.0663189766036
1815,18.89692547568809
1300,13.112926994457307
3307,17.761970013037892
438,18.000050377412492
2275,17.761970013037892
1324,18.186401495265606
346,20.114960420300196
628,19.187467450891013
2824,13.88559896246906
1410,12.139467991409113
262,19.43035396246004
1015,18.54537406184998
1102,17.230320993456615
3239,16.897434426745296
3446,9.92235837328638
537,18.627004528734613
1840,17.761970013037892
2223,18.26960511297908
3666,17.761970013037892
1649,17.761970013037892
2883,16.88406810994344
1915,17.500541240048012
3769,2.5649493574615367
2176,17.889581236866515
1938,16.62690139614236
2295,17.56184684527556
3227,17.761970013037892
1970,17.04587505458478
2361,18.433922316090445
3220,16.547856414831138
1810,18.300941717843283
1955,18.877603781561643
2079,14.500959684390562
3346,15.352803063460756
1066,18.993756634046676
1243,17.73241564660661
2804,17.223322879257925
1437,18.778701708598643
737,17.970982815440145
2843,17.534862207728573
2238,17.325979895617994
1288,17.23081125206297
1153,16.842999604800244
2429,12.855651877386176
445,20.43904558945805
1742,18.99758388649131
3018,16.64454601030164
2783,18.041048222807053
2002,17.36670689869001
2529,16.58422089397781
850,19.130627724301913
2953,12.061434081742114
2024,17.23441733188234
2957,17.066658471654346
1141,19.172149246357
696,20.040068989219833
2427,16.990972323479554
1198,18.9020833881125
940,18.58381233723335
455,20.118840098048352
2392,16.494329937699998
880,19.256565669574005
2760,16.080133417587064
3491,17.761970013037892
1711,18.02318382037433
1914,18.152984955133523
1718,18.811675215602623
1690,17.38840441630846
757,18.44849053212324
467,19.296279035413768
1277,15.61373955459671
1797,17.37250574790681
219,19.026724485103248
1347,19.063657452155688
2956,18.06164323993655
1930,19.205055490871025
94,20.28409616241487
3628,14.375247481419636
886,19.12177778546214
987,18.935288364942355
47,20.07185900221305
3900,17.761970013037892
1729,17.125643560307957
2131,17.507025112150426
659,19.76702671062315
2978,17.761970013037892
2130,17.64566318153949
2302,16.167070464745628
2702,17.454630698435103
2190,17.832514214911
3180,8.764053269347762
1524,18.48244967080199
2438,17.281246492014
1511,18.044870001480582
1187,18.045687016704814
369,20.49881914441239
3455,17.400081997901886
1601,15.950795781547102
716,18.59116485549565
1967,17.37364946427799
3338,14.380399845099474
3417,12.624381584050152
3452,16.55462871322733
1426,15.240948465798654
812,18.43679859077572
1041,17.981544838577157
3247,10.33870561879364
300,19.94171655278473
822,18.42206830084989
1822,18.10974434674486
3305,14.333634484211377
68,20.438380157606986
348,20.11356667448038
1232,18.73766787286272
786,18.443153606915537
1383,17.81529871455624
2430,16.689592351932266
190,19.534687865074936
3555,17.761970013037892
3886,17.761970013037892
969,17.415743043692466
38,19.78677417071235
834,18.09034622494693
1596,19.414851975612443
1743,17.789722720684708
1612,18.427200941192112
2081,16.848857303433423
268,19.560349956342705
1941,17.53323946084631
274,19.15858292501492
2855,16.12285182242179
3392,15.424948670398354
1340,16.710014876169353
1746,17.77256040752867
1490,15.016779008820532
3726,17.761970013037892
3783,12.415421485822192
3345,12.5232965297879
1118,19.589227991759024
1633,17.034386422832473
832,18.73976746741624
825,18.62144756933934
1279,18.093683998733237
1129,17.67378863462478
2970,17.796824617085306
1314,16.390398593507353
2749,16.63920289722899
298,19.4379851379909
2714,15.035455427046395
3169,15.503898273376777
2619,16.325082909411446
3244,17.543391638733798
2856,16.388250489940827
2589,16.579409571308034
2602,17.9514599761906
642,16.06049545719505
3516,14.89570188439728
1784,18.38919008718091
23,21.33576364489052
289,19.278749462682956
2979,13.672794255762678
1689,17.51644308112212
1084,17.0635185309633
1668,18.7692386890074
736,17.475719538905537
1458,18.493905582687113
2475,17.024282348567542
1325,19.351369043639632
1283,18.388157562577383
2370,16.86140139233913
2040,16.188109374531756
1404,18.402369949919375
1936,18.66278138872916
776,18.74660155238331
1964,17.761970013037892
2816,17.761970013037892
1786,18.986587246643023
3672,14.508658238524095
2580,17.4027175482998
1642,17.4779330683456
878,19.328939308161516
3262,18.12776595133571
1735,17.745515612873444
2106,18.029590382341286
1382,17.761970013037892
2332,18.09795709092849
3676,17.761970013037892
221,19.977080276011176
149,17.49744336489725
707,19.080042578153495
2390,18.26477882660341
3488,16.118095750958314
115,20.44690580890392
3652,17.761970013037892
2992,17.761970013037892
3193,17.118263305883236
2811,18.23801109858261
2030,18.458856777001973
3006,17.761970013037892
798,19.47706233106043
1068,17.580553791040852
3279,16.25490445449953
2628,16.993564429978885
3461,14.480078206640904
13,20.91837198398605
140,18.176967083653235
2670,17.27808525065028
2878,16.380459992348886
779,17.978112358939683
3285,16.964905749551935
3331,17.761970013037892
3373,13.302425717422176
1588,18.19211838739628
3887,17.761970013037892
610,18.510737594609065
2240,16.471354837835396
855,19.65439849241767
2908,18.481493319869028
1631,18.29039203101183
720,19.094209592332746
2767,16.49781400439686
2969,17.45535151582692
1988,17.42624383194221
158,19.391157270698248
3585,17.761970013037892
859,17.761970013037892
2495,17.175200154449954
88,19.73047535142669
959,18.553274569698388
2060,17.761970013037892
1148,18.923473274649695
2285,18.457386055749968
635,17.648850507639814
646,18.75575449600687
983,17.37904754137928
2717,16.454567959008102
1228,17.287602189014883
2660,17.212788468525066
3820,13.184073527468785
3243,17.761970013037892
3198,15.732433317205148
3258,16.135771704974037
167,19.67946643368249
1120,18.315321328293933
2604,16.873490370985255
2880,17.761970013037892
918,19.02688339983347
208,18.97411722207437
634,19.62982800366314
1661,17.761970013037892
18,20.74414980976988
3147,17.357113790589977
395,18.872442471835335
1515,17.848381905083148
2128,16.455341374075996
2607,16.16142416553095
90,20.1877188273011
674,18.953852393127775
2033,18.279872251634806
1303,19.252442883266216
345,19.69880977626769
2537,17.761970013037892
451,17.530002762187795
3255,17.761970013037892
2762,17.761970013037892
1309,18.786825985725063
2406,17.467083238174133
3302,17.154832571369333
2184,18.38059293818291
3008,16.642824239064897
170,19.676411931495274
3862,17.761970013037892
196,19.26364406234222
1214,17.761970013037892
357,19.31891808971552
958,19.109819908134853
3508,17.761970013037892
142,19.50701640897853
3387,17.761970013037892
1505,19.26214631239876
1882,18.066858883241053
3281,17.761970013037892
2356,16.85599944327004
2001,17.488353003930516
1750,18.01223619672028
693,19.18197533669925
315,19.312035658464264
2488,16.535443413199076
1389,18.34136341895852
2012,18.168952117045908
1901,17.823595605931654
392,18.459051769300107
663,18.911974484327736
113,19.77051972705288
2526,14.847766140264016
3195,16.828206235954667
3731,17.761970013037892
236,19.96645589672451
2149,16.645884521851954
3770,14.646563176051504
1207,18.617047569219704
595,18.859000401820943
3222,17.761970013037892
731,18.67837903197046
1629,17.916145047056144
166,20.02483848076224
3156,17.761970013037892
144,19.121723318695956
1237,18.62372817818648
1674,15.548808470512812
360,15.607270193858982
1384,18.31564969623624
837,17.597075226947357
3875,14.32996817803923
3372,17.761970013037892
2521,17.761970013037892
2171,18.85853353597199
3351,17.761970013037892
3005,16.380459992348886
3318,17.11333862539576
1782,16.898307702910376
2904,17.761970013037892
1858,18.420680753952364
2676,15.131314587677831
1567,19.098775112263517
2642,14.945238365364409
2473,16.774128175069848
312,18.85222263794821
2886,17.463567027974133
2317,17.290176624146017
1304,17.64746821046248
1042,18.758402249911587
1014,18.29351518349794
1771,16.17059331480173
3595,17.761970013037892
3575,13.610534719770731
3466,9.607370001263243
3353,12.666660207428574
258,20.25170799573874
429,18.255639990268435
2846,16.750150153305523
2977,17.391873648748355
1749,18.7353661839719
2245,17.375674632395267
3715,17.761970013037892
1529,18.34317768114903
3865,14.544990149931571
1732,18.35075589187782
1487,17.761970013037892
1864,18.248073842717584
3597,15.87072664354415
740,19.71236129999276
1151,16.504160042993167
1702,17.761970013037892
3398,17.13027047064736
2308,17.03532334374747
2224,17.367195747894154
2699,2.5649493574615367
2290,17.49078356276184
1334,18.251798635835605
2327,17.761970013037892
2516,16.678391607526606
2277,17.761970013037892
1737,18.28141868811311
39,20.56966137874629
3096,13.18019256622443
910,19.555110805282578
2634,18.572543101852677
2657,17.427401105553844
1916,16.951302555638996
2320,17.254271158099154
3011,17.761970013037892
1103,17.925824511318414
3512,17.761970013037892
994,18.972546670567613
589,18.733782454891035
1157,18.402108991618697
2135,17.541493292745052
1973,15.48941080113353
528,19.171062453510984
813,18.08606980404321
3293,12.853633897869235
3196,17.761970013037892
3649,16.012735246411598
3670,15.333303904016669
1542,18.396101135226814
1591,18.991014087443567
2280,18.05405971558002
1993,15.341793792230328
2993,17.468098442791344
2821,17.761970013037892
2127,18.952064362593777
517,19.41921553720361
2715,15.929234920294205
1880,17.264443261931465
2077,16.478172940349943
1530,15.274125813221904
41,20.557711072195744
3833,17.761970013037892
52,20.432730064563454
617,18.645526086398274
489,19.575594698816207
62,20.077056973611956
2344,17.01575444121633
447,19.584362690804788
903,19.478221684097427
2112,17.22841359368449
3124,16.757231425356963
3152,13.68346720052319
526,17.59808372701597
199,17.471278269111156
2211,17.312436395577453
2595,16.30342517926658
3304,17.761970013037892
148,20.38036668527991
1960,18.72078534381011
2921,14.895535500582715
3643,17.426428497635523
396,19.89085659135181
3906,8.11102783819368
3462,17.442514634955867
598,18.821438804607354
3554,13.520893829603953
2324,16.511600114886868
1791,17.55994699152856
1488,18.07923120307771
3430,16.12182777790048
1392,19.321789263076433
1469,18.67950413152324
3429,16.5516422894493
2485,15.502927696711708
3324,15.317035811903898
335,19.376561305463316
1019,17.761970013037892
1201,15.19293646029631
3260,17.19600582191001
1336,17.29847592737878
3540,17.761970013037892
995,18.305967325945417
933,18.765834324141753
2861,16.64120582965057
612,19.63419531548269
3334,16.19762902894551
2822,17.761970013037892
2559,17.653726170675558
3550,15.171086399630498
3884,17.761970013037892
17,19.18115363439065
552,19.186148590743095
1449,18.337025391027108
1315,13.385378199444116
639,19.64588942151606
556,19.275051751977376
2244,17.762923641329657
673,18.149796199770982
2925,15.605542035073528
3680,11.62385842567653
440,18.886772412698615
915,17.075493124008553
1029,16.30684997308081
3191,16.972832969823006
313,19.969633776930618
3548,15.702580358511794
1438,18.42197863133204
816,17.57509222514142
548,18.468291489070975
1519,18.968880241898542
3256,12.68216085114003
2172,17.549930305896922
518,18.88106508710607
3368,17.761970013037892
2293,17.208743373170762
80,19.683745113210374
264,18.506686645621063
3718,13.649107624892252
2254,16.729598896731225
1462,18.341431108380664
1818,16.04013421759671
1363,19.123568773029547
1966,17.740881107276284
2898,13.86790279828948
2009,16.91660725216847
3103,17.448445840159838
1984,15.087018451729053
403,19.52932747214763
1197,18.13898654833027
189,19.82607049704236
81,20.263516798004815
2831,17.761970013037892
3097,16.038778704856128
1177,18.39471767141942
1311,12.959281936785658
3437,17.761970013037892
1703,18.27406264123244
3483,17.761970013037892
1508,17.26723804952944
1327,18.952888634961457
3678,13.035133067359698
3325,16.431366081042533
1907,12.341892043672656
2374,18.102938023755648
1364,19.12390751928777
3881,13.647315549968264
2092,17.82570401236043
145,19.998440601254018
1104,18.3963280188437
671,20.2287098715911
725,18.83067468141406
1541,17.94840094219031
3627,12.61886087401812
745,17.9659969563752
937,17.899626889722686
2787,16.119826452257225
3781,13.178692669840324
2148,19.584286743893298
1628,18.098220045652603
3679,17.761970013037892
1418,18.498078097297885
1559,18.208928230224306
1420,14.985249927961366
591,18.16202285836889
2795,18.420680753952364
1181,17.509452700019416
30,20.699460270589174
508,18.39031587222409
1401,19.601661151351784
1893,17.08463533007934
2043,17.821513531584714
3773,13.816947525032392
2335,18.059710890077955
3009,16.258044706261547
1680,17.251760104648174
3758,14.583088265794304
2209,17.761970013037892
2955,13.31123675738684
1292,17.913553256974637
2625,17.761970013037892
3842,16.096861902096013
1922,16.91611744414433
2525,15.761743797677322
84,19.8619613197282
2292,14.673262017169254
2615,14.69740568510415
155,18.840439621003263
1624,17.243032780382965
1662,18.641674265608383
3873,17.761970013037892
1319,16.850311994726894
977,18.055561259317784
677,18.06147689073069
3757,15.220141766767735
2041,18.313095544408284
1479,16.67819812044506
3344,13.558330532079594
3891,17.761970013037892
1721,17.936493383485693
1247,15.764588541273024
581,19.426225378807437
231,20.810731783770184
1150,17.81222158180688
2554,17.33680884989773
1785,17.889400357295994
1963,16.94457716097712
2828,17.001275497807864
405,19.286441258642544
2010,16.388920103818553
1111,18.47247845709938
3047,16.926084478863633
176,19.046619180166456
192,14.054939184687507
1762,17.2052340994888
3405,17.761970013037892
3644,16.48273883399067
286,19.745475447242203
734,17.761970013037892
710,18.79755107726184
2381,17.516633750664223
1174,18.396093448565946
501,18.23097059058031
3808,15.02376856766872
3460,16.87932330689845
1537,18.003652793092247
444,19.52748941035519
1483,18.569269252114584
384,19.26531709423308
1564,19.041212322066905
2357,18.20917215568155
1688,14.567134172283073
609,18.43429778972702
3309,13.518315379062804
3141,15.955576839107596
402,19.46497446846993
2682,17.115232312452264
1520,17.93095515711656
901,18.384106516963246
3016,17.761970013037892
1872,17.06866548322767
2378,18.066594289838516
2948,15.068273812173889
34,20.25155408088234
1846,17.763959528719727
2328,17.761970013037892
3574,11.642057193250064
935,19.508081861642356
1434,17.783573933565524
3422,17.761970013037892
3741,16.41010646587114
1012,17.45623610045719
255,17.32406648788705
122,19.60792560920004
619,18.65725945397838
2510,9.99884318585288
2384,11.102729182486163
2086,13.223473071106609
2034,16.17533601144055
1000,19.565470300433137
1686,16.866025765026475
2998,17.971269171497806
3804,15.261457539248248
399,19.692162951970808
3654,17.761970013037892
1608,17.588113414599178
614,18.321679840799725
1044,18.812278009836827
562,19.827385189985556
2195,18.00143454634538
1007,18.58184228161053
1772,17.268189779571482
2114,18.428001074831062
550,19.032489091814853
847,19.88386928517694
1026,17.778188654171366
2072,17.419774898119332
1092,19.042155430326808
2501,17.478886520189064
1995,18.8906843794481
1987,17.550688789605395
2431,17.121719668004104
926,19.14667471829307
3149,16.401013693418502
3273,15.042955132394594
3354,15.296885527084354
1210,18.03844810978004
2203,15.07919848828774
1534,19.049289408708074
1602,18.874219543751828
273,18.27864371502934
3442,18.059734376171978
1016,17.983295511224068
3727,17.761970013037892
202,17.677141799346348
2337,17.311438587898426
2865,18.420680753952364
184,18.444313116638213
1738,18.596896087380177
3027,17.761970013037892
3815,10.12667110305036
239,17.845408025980344
2514,15.601761382430572
3236,13.180724734084992
3266,16.79581909487112
963,18.358805350872576
2482,17.955004697199083
1240,16.773326715008597
228,19.906410410289904
1501,18.606795057476084
3592,9.210440366976515
3167,16.26549841472407
3902,17.761970013037892
133,18.863827676603687
2964,13.42498184445951
