,popularity,runtime,vote_average,vote_count,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film,vote_reliability,log_vote_count
1027,0.4443911962993931,-0.689601239977869,0.7877686743319967,0.028272009009085664,1,0.920553587458562,1.198492884522192,0,0.6255777164843876,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.9144100848100111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.6519255378312282,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.4749074172881326,0,0,0,0,2.6269441452674576,1,0,0,1,0.6546685082902854
601,0.5685004145967825,0.4232769686755878,-0.4472187258494584,0.5011756434750587,1,0.920553587458562,-1.7512659982558352,0,0.7484584532765037,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.2240676025959998,1,0.1598506838137239,-0.4548668248033523,0.44568067405592593,0,0,0,1,0.8399189783872938,1,0,0,1,0.9914470528826312
1779,-0.15275954922958226,0.9555230684663715,0.5819374409684207,-0.31606094983645094,1,0.21364923858831894,0.31356521968878376,0,0.2238303540105665,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7278469025051751,-0.5885023808321848,1,-0.33148976613878467,-0.6555525951528921,0.26960461792781115,0,0,0,0,1.7334315618273757,1,0,0,1,0.1915360479417527
2500,-0.4426545939200274,0.568434995891256,1.3023467577409362,-0.4764048383975699,0,0.3707390938928174,0.6085411079665866,0,0.1813444280954424,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,-0.4758520353725486,-0.49500952891680766,0,0,0,0,0.8399189783872938,1,0,0,1,-0.2612086096302425
2479,-0.33443500266207127,1.9716292589760493,0.8906842910137842,-0.4727102787533045,1,0.44928402154506664,0.018589331410981062,0,0.818664779180244,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.38620076147241417,-0.3853598849751387,0,0.6511911337662325,0.8737581067427457,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,1,0,1,-0.24601485968904732
1254,0.12157621558490869,0.32650495053180895,-0.13847187580409484,-0.11064343361529391,1,0.6849188045018143,0.6085411079665866,0,0.7184771033830403,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.46306853765251826,0,0,0,0,2.6269441452674576,1,0,0,1,0.5068153671946966
2504,-0.3181881292502342,-0.06058312204330649,0.6848530576502091,-0.4778826622552761,1,-0.49325511028192415,0.6085411079665866,0,-0.6499210067456818,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8665017556477095,1.0366375860241843,1,0.40552090878997815,2.0922539840099907,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0,1,-0.26739220628176236
2157,-0.35950329283106347,-0.3992851855465325,-0.24138749248588237,-0.4106416767296455,1,0.21364923858831894,0.9035169962443892,0,0.11013069672617867,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7146590262998157,1.4429225777382768,1,0.6511911337662325,3.2231074121942944,0.13958518140556025,0,0,0,1,-0.05359360505278807,1,0,0,1,-0.03453467676844805
1114,0.01949676525529396,-0.5928292218340901,0.8906842910137842,-0.020496178295217802,1,-0.2576203273251764,-0.866338333422427,0,-0.5033366757122081,0,0,0,0,1.3372865171545167,-0.7238168421076542,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09426584966955,0.2240676025959998,1,-0.08581954116253038,-0.15462840882051354,-0.9292914795499093,0,0,0,0,-0.94710618849287,0,0,0,1,0.6066874593298599
3791,-0.7793154526453273,0.5200489868193666,-0.24138749248588237,-0.6182759287373618,1,-4.577591348198884,-1.16131422170023,0,-0.924170952363568,0,0,0,0,1.5261170757383973,-0.009327447026668153,-4.404335655703746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08251530277662661,0.8334950901671383,1,-0.33148976613878467,0.8252474211302253,-0.6415905273735882,0,0,0,0,-0.94710618849287,0,0,0,0,-2.181867397141184
2776,-0.5412499281008116,-0.5444432127622008,-0.7559655758948218,-0.5222173779864611,1,-0.5718000379341733,-1.16131422170023,0,0.2238303540105665,0,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.48689493227797503,0.6303525943100922,1,-0.5771599911150389,-0.5811840172650078,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0,1,-0.4892769071869797
1172,0.06341710944616331,-0.689601239977869,-0.6530499592130343,-0.06261415823984352,1,0.5278289491973158,0.6085411079665866,0,0.5770137539833209,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.09426584966955,1.2397800818812306,1,-0.08581954116253038,-0.2668490068505369,0.2734999772039439,0,0,0,0,-0.500349896772829,1,0,0,1,0.5620243444194757
156,3.544573505666475,1.245839122897708,1.1994311410591487,2.2915592470860786,1,0.920553587458562,0.9035169962443892,0,0.7336882612251326,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.5885023808321848,1,0.40552090878997815,0.5121966520518129,0.721335254109268,0,0,0,1,1.2866752701073347,1,1,0,1,1.5798839285226944
3658,-0.7260300478008573,-0.8831452762654267,-2.0938685927580645,-0.6094089855911248,0,-0.021985544368428755,-0.2763865568668217,0,-0.016469291921565533,1,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,1,-0.500349896772829,1,0,0,0,-1.6579369420607852
3657,-0.7148217227428458,-1.2702333488405422,-2.196784209439853,-0.6094089855911248,1,0.44928402154506664,0.9035169962443892,0,0.11013069672617867,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.020925106738953654,1,0.1598506838137239,0.40036605711880563,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0,0,-1.6579369420607852
204,0.7180383413654065,-0.44767119461842186,1.1994311410591487,1.8363894989125793,1,0.6063738768495651,1.198492884522192,0,1.4170645919665585,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.9144100848100111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1072881089082406,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,2.9296940180541458,0,0,0,1,-0.500349896772829,1,0,0,1,1.4749595330024357
2677,-0.5482585558578871,0.37489095960369834,0.6848530576502091,-0.5089169632671056,0,-1.3572493144566657,1.4934687727999947,0,-0.8565200009530416,0,0,1,0,0.11666659842508961,1.4196513431353042,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.08581954116253038,-0.7174749478919045,-0.4270343451226408,0,0,0,0,-0.05359360505278807,1,0,0,1,-0.4139787205518664
3469,-0.7024120759045126,-0.9315312853373161,-0.13847187580409484,-0.5961085708717693,0,0.3707390938928174,0.6085411079665866,0,-0.15015330801006044,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,-0.45081000205104355,-0.8317315190895873,0,0,0,0,-0.05359360505278807,1,0,0,0,-1.2751512543633488
1958,-0.17109824817523694,0.32650495053180895,-0.24138749248588237,-0.3640902252119013,1,-0.33616525497742566,1.198492884522192,0,0.7484584532765037,0,0,1,0,-0.5880586402315643,1.2282044867227522,-0.6052315553367766,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03136674423429372,0.020925106738953654,1,0.6511911337662325,0.4609356863469275,0.09838986961755111,0,0,0,1,-0.05359360505278807,1,0,0,1,0.08702586453607153
2071,-0.28016362519543553,0.036188896100472365,-0.7559655758948218,-0.39290779043717156,1,-0.6503449655864226,0.9035169962443892,0,0.5233287842173023,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.1061820135291427,2.8649200487376,1,-0.5771599911150389,0.20673636880049814,0.16283696839898254,0,0,0,1,-0.05359360505278807,1,0,0,1,0.01463196611091814
1953,-0.27903898948356326,-0.7863732581216478,-1.2705436593037613,-0.36261240135419515,1,0.9990985151108113,-1.4562901099780325,0,-0.07160800031384593,1,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5628162969519219,0.8334950901671383,1,-0.33148976613878467,-0.4119163974208461,-0.49500952891680766,0,0,0,1,-0.05359360505278807,1,0,0,1,0.0905194021457646
